	DEPT	GR
38034	1369.9998	6.2729
38035	1370.076	6.2501
38036	1370.076	6.2501
38037	1370.1522	6.2601
38038	1370.1522	6.2601
38039	1370.2284	6.2998
38040	1370.2284	6.2998
38041	1370.3046	6.3675
38042	1370.3046	6.3675
38043	1370.3809	6.4456
38044	1370.3809	6.4456
38045	1370.457	6.5589
38046	1370.457	6.5589
38047	1370.5332	6.7268
38048	1370.5332	6.7268
38049	1370.6094	6.945
38050	1370.6094	6.945
38051	1370.6855	7.1905
38052	1370.6855	7.1905
38053	1370.7618	7.4402
38054	1370.7618	7.4402
38055	1370.838	7.6364
38056	1370.838	7.6364
38057	1370.9142	7.7045
38058	1370.9142	7.7045
38059	1370.9904	7.6127
38060	1370.9904	7.6127
38061	1371.0667	7.396
38062	1371.0667	7.396
38063	1371.1428	7.1435
38064	1371.1428	7.1435
38065	1371.219	6.9604
38066	1371.219	6.9604
38067	1371.2952	6.9089
38068	1371.2952	6.9089
38069	1371.3715	6.9488
38070	1371.3715	6.9488
38071	1371.4476	6.9778
38072	1371.4476	6.9778
38073	1371.5238	6.8908
38074	1371.5238	6.8908
38075	1371.6	6.675
38076	1371.6	6.675
38077	1371.6761	6.4224
38078	1371.6761	6.4224
38079	1371.7524	6.2908
38080	1371.7524	6.2908
38081	1371.8286	6.3617
38082	1371.8286	6.3617
38083	1371.9048	6.5678
38084	1371.9048	6.5678
38085	1371.981	6.7892
38086	1371.981	6.7892
38087	1372.0573	6.9221
38088	1372.0573	6.9221
38089	1372.1334	6.9232
38090	1372.1334	6.9232
38091	1372.2096	6.8231
38092	1372.2096	6.8231
38093	1372.2858	6.6804
38094	1372.2858	6.6804
38095	1372.362	6.53
38096	1372.362	6.53
38097	1372.4382	6.3645
38098	1372.4382	6.3645
38099	1372.5144	6.1529
38100	1372.5144	6.1529
38101	1372.5906	5.9178
38102	1372.5906	5.9178
38103	1372.6667	5.7697
38104	1372.6667	5.7697
38105	1372.743	5.8441
38106	1372.743	5.8441
38107	1372.8192	6.1489
38108	1372.8192	6.1489
38109	1372.8954	6.5379
38110	1372.8954	6.5379
38111	1372.9716	6.8061
38112	1372.9716	6.8061
38113	1373.0479	6.8093
38114	1373.0479	6.8093
38115	1373.124	6.5377
38116	1373.124	6.5377
38117	1373.2002	6.1327
38118	1373.2002	6.1327
38119	1373.2764	5.8288
38120	1373.2764	5.8288
38121	1373.3525	5.834
38122	1373.3525	5.834
38123	1373.4288	6.1652
38124	1373.4288	6.1652
38125	1373.505	6.634
38126	1373.505	6.634
38127	1373.5812	6.9818
38128	1373.5812	6.9818
38129	1373.6573	7.057
38130	1373.6573	7.057
38131	1373.7336	6.8714
38132	1373.7336	6.8714
38133	1373.8098	6.5686
38134	1373.8098	6.5686
38135	1373.886	6.3282
38136	1373.886	6.3282
38137	1373.9622	6.2557
38138	1373.9622	6.2557
38139	1374.0385	6.3572
38140	1374.0385	6.3572
38141	1374.1146	6.5391
38142	1374.1146	6.5391
38143	1374.1908	6.678
38144	1374.1908	6.678
38145	1374.267	6.7303
38146	1374.267	6.7303
38147	1374.3431	6.7411
38148	1374.3431	6.7411
38149	1374.4194	6.7544
38150	1374.4194	6.7544
38151	1374.4956	6.7804
38152	1374.4956	6.7804
38153	1374.5718	6.8055
38154	1374.5718	6.8055
38155	1374.648	6.7944
38156	1374.648	6.7944
38157	1374.7242	6.6916
38158	1374.7242	6.6916
38159	1374.8004	6.4791
38160	1374.8004	6.4791
38161	1374.8766	6.2045
38162	1374.8766	6.2045
38163	1374.9528	5.9224
38164	1374.9528	5.9224
38165	1375.029	5.7155
38166	1375.029	5.7155
38167	1375.1052	5.639
38168	1375.1052	5.639
38169	1375.1814	5.7107
38170	1375.1814	5.7107
38171	1375.2576	5.9516
38172	1375.2576	5.9516
38173	1375.3337	6.3404
38174	1375.3337	6.3404
38175	1375.41	6.8017
38176	1375.41	6.8017
38177	1375.4862	7.2508
38178	1375.4862	7.2508
38179	1375.5624	7.6106
38180	1375.5624	7.6106
38181	1375.6385	7.844
38182	1375.6385	7.844
38183	1375.7148	7.942
38184	1375.7148	7.942
38185	1375.791	7.9449
38186	1375.791	7.9449
38187	1375.8672	7.88
38188	1375.8672	7.88
38189	1375.9434	7.7321
38190	1375.9434	7.7321
38191	1376.0197	7.4951
38192	1376.0197	7.4951
38193	1376.0958	7.1999
38194	1376.0958	7.1999
38195	1376.172	6.9268
38196	1376.172	6.9268
38197	1376.2482	6.7538
38198	1376.2482	6.7538
38199	1376.3243	6.6982
38200	1376.3243	6.6982
38201	1376.4006	6.7257
38202	1376.4006	6.7257
38203	1376.4768	6.7458
38204	1376.4768	6.7458
38205	1376.553	6.68
38206	1376.553	6.68
38207	1376.6292	6.5078
38208	1376.6292	6.5078
38209	1376.7054	6.2571
38210	1376.7054	6.2571
38211	1376.7816	6.0041
38212	1376.7816	6.0041
38213	1376.8578	5.8451
38214	1376.8578	5.8451
38215	1376.934	5.8436
38216	1376.934	5.8436
38217	1377.0103	5.9907
38218	1377.0103	5.9907
38219	1377.0864	6.2636
38220	1377.0864	6.2636
38221	1377.1626	6.6056
38222	1377.1626	6.6056
38223	1377.2388	6.906
38224	1377.2388	6.906
38225	1377.315	7.06
38226	1377.315	7.06
38227	1377.3912	7.0252
38228	1377.3912	7.0252
38229	1377.4674	6.809
38230	1377.4674	6.809
38231	1377.5436	6.4817
38232	1377.5436	6.4817
38233	1377.6198	6.1451
38234	1377.6198	6.1451
38235	1377.696	5.9002
38236	1377.696	5.9002
38237	1377.7722	5.8171
38238	1377.7722	5.8171
38239	1377.8484	5.9211
38240	1377.8484	5.9211
38241	1377.9246	6.1791
38242	1377.9246	6.1791
38243	1378.0009	6.5307
38244	1378.0009	6.5307
38245	1378.077	6.923
38246	1378.077	6.923
38247	1378.1532	7.276
38248	1378.1532	7.276
38249	1378.2294	7.4992
38250	1378.2294	7.4992
38251	1378.3055	7.5317
38252	1378.3055	7.5317
38253	1378.3818	7.3831
38254	1378.3818	7.3831
38255	1378.458	7.1224
38256	1378.458	7.1224
38257	1378.5342	6.8632
38258	1378.5342	6.8632
38259	1378.6104	6.7328
38260	1378.6104	6.7328
38261	1378.6866	6.8262
38262	1378.6866	6.8262
38263	1378.7628	7.1385
38264	1378.7628	7.1385
38265	1378.839	7.573
38266	1378.839	7.573
38267	1378.9152	7.9834
38268	1378.9152	7.9834
38269	1378.9915	8.2522
38270	1378.9915	8.2522
38271	1379.0676	8.3436
38272	1379.0676	8.3436
38273	1379.1438	8.2938
38274	1379.1438	8.2938
38275	1379.22	8.1637
38276	1379.22	8.1637
38277	1379.2961	8.006
38278	1379.2961	8.006
38279	1379.3724	7.8272
38280	1379.3724	7.8272
38281	1379.4486	7.6133
38282	1379.4486	7.6133
38283	1379.5248	7.3722
38284	1379.5248	7.3722
38285	1379.601	7.1421
38286	1379.601	7.1421
38287	1379.6772	6.9446
38288	1379.6772	6.9446
38289	1379.7534	6.8161
38290	1379.7534	6.8161
38291	1379.8296	6.7662
38292	1379.8296	6.7662
38293	1379.9058	6.7566
38294	1379.9058	6.7566
38295	1379.982	6.7339
38296	1379.982	6.7339
38297	1380.0582	6.6821
38298	1380.0582	6.6821
38299	1380.1344	6.5833
38300	1380.1344	6.5833
38301	1380.2106	6.4498
38302	1380.2106	6.4498
38303	1380.2867	6.3202
38304	1380.2867	6.3202
38305	1380.363	6.2364
38306	1380.363	6.2364
38307	1380.4392	6.2264
38308	1380.4392	6.2264
38309	1380.5154	6.3029
38310	1380.5154	6.3029
38311	1380.5916	6.4514
38312	1380.5916	6.4514
38313	1380.6678	6.6332
38314	1380.6678	6.6332
38315	1380.744	6.8046
38316	1380.744	6.8046
38317	1380.8202	6.8806
38318	1380.8202	6.8806
38319	1380.8964	6.8083
38320	1380.8964	6.8083
38321	1380.9727	6.6021
38322	1380.9727	6.6021
38323	1381.0488	6.331
38324	1381.0488	6.331
38325	1381.125	6.0765
38326	1381.125	6.0765
38327	1381.2012	5.9472
38328	1381.2012	5.9472
38329	1381.2773	6.0396
38330	1381.2773	6.0396
38331	1381.3536	6.3453
38332	1381.3536	6.3453
38333	1381.4298	6.7258
38334	1381.4298	6.7258
38335	1381.506	6.9994
38336	1381.506	6.9994
38337	1381.5822	7.036
38338	1381.5822	7.036
38339	1381.6584	6.8532
38340	1381.6584	6.8532
38341	1381.7346	6.5325
38342	1381.7346	6.5325
38343	1381.8108	6.1333
38344	1381.8108	6.1333
38345	1381.887	5.7204
38346	1381.887	5.7204
38347	1381.9633	5.3665
38348	1381.9633	5.3665
38349	1382.0394	5.1039
38350	1382.0394	5.1039
38351	1382.1156	4.9334
38352	1382.1156	4.9334
38353	1382.1918	4.8602
38354	1382.1918	4.8602
38355	1382.268	4.9005
38356	1382.268	4.9005
38357	1382.3442	5.029
38358	1382.3442	5.029
38359	1382.4204	5.2035
38360	1382.4204	5.2035
38361	1382.4966	5.3301
38362	1382.4966	5.3301
38363	1382.5728	5.3288
38364	1382.5728	5.3288
38365	1382.649	5.1669
38366	1382.649	5.1669
38367	1382.7252	4.8405
38368	1382.7252	4.8405
38369	1382.8014	4.3865
38370	1382.8014	4.3865
38371	1382.8776	3.9237
38372	1382.8776	3.9237
38373	1382.9539	3.5966
38374	1382.9539	3.5966
38375	1383.03	3.5176
38376	1383.03	3.5176
38377	1383.1062	3.7101
38378	1383.1062	3.7101
38379	1383.1824	4.0882
38380	1383.1824	4.0882
38381	1383.2585	4.489
38382	1383.2585	4.489
38383	1383.3348	4.7584
38384	1383.3348	4.7584
38385	1383.411	4.8117
38386	1383.411	4.8117
38387	1383.4872	4.6544
38388	1383.4872	4.6544
38389	1383.5634	4.3802
38390	1383.5634	4.3802
38391	1383.6396	4.104
38392	1383.6396	4.104
38393	1383.7158	3.8987
38394	1383.7158	3.8987
38395	1383.792	3.7913
38396	1383.792	3.7913
38397	1383.8682	3.7631
38398	1383.8682	3.7631
38399	1383.9445	3.7913
38400	1383.9445	3.7913
38401	1384.0206	3.8806
38402	1384.0206	3.8806
38403	1384.0968	4.0201
38404	1384.0968	4.0201
38405	1384.173	4.1959
38406	1384.173	4.1959
38407	1384.2491	4.4174
38408	1384.2491	4.4174
38409	1384.3254	4.6996
38410	1384.3254	4.6996
38411	1384.4016	5.0404
38412	1384.4016	5.0404
38413	1384.4778	5.4026
38414	1384.4778	5.4026
38415	1384.554	5.7313
38416	1384.554	5.7313
38417	1384.6302	5.9429
38418	1384.6302	5.9429
38419	1384.7064	6.0247
38420	1384.7064	6.0247
38421	1384.7826	6.0475
38422	1384.7826	6.0475
38423	1384.8588	6.0808
38424	1384.8588	6.0808
38425	1384.935	6.1707
38426	1384.935	6.1707
38427	1385.0112	6.2791
38428	1385.0112	6.2791
38429	1385.0874	6.3239
38430	1385.0874	6.3239
38431	1385.1636	6.2796
38432	1385.1636	6.2796
38433	1385.2397	6.1955
38434	1385.2397	6.1955
38435	1385.316	6.1526
38436	1385.316	6.1526
38437	1385.3922	6.1942
38438	1385.3922	6.1942
38439	1385.4684	6.3086
38440	1385.4684	6.3086
38441	1385.5446	6.4225
38442	1385.5446	6.4225
38443	1385.6208	6.4291
38444	1385.6208	6.4291
38445	1385.697	6.3043
38446	1385.697	6.3043
38447	1385.7732	6.1048
38448	1385.7732	6.1048
38449	1385.8494	5.9237
38450	1385.8494	5.9237
38451	1385.9257	5.8264
38452	1385.9257	5.8264
38453	1386.0018	5.8042
38454	1386.0018	5.8042
38455	1386.078	5.8126
38456	1386.078	5.8126
38457	1386.1542	5.809
38458	1386.1542	5.809
38459	1386.2303	5.7662
38460	1386.2303	5.7662
38461	1386.3066	5.6734
38462	1386.3066	5.6734
38463	1386.3828	5.5581
38464	1386.3828	5.5581
38465	1386.459	5.4716
38466	1386.459	5.4716
38467	1386.5352	5.4566
38468	1386.5352	5.4566
38469	1386.6115	5.5181
38470	1386.6115	5.5181
38471	1386.6876	5.6276
38472	1386.6876	5.6276
38473	1386.7638	5.7427
38474	1386.7638	5.7427
38475	1386.84	5.8328
38476	1386.84	5.8328
38477	1386.9163	5.8867
38478	1386.9163	5.8867
38479	1386.9924	5.898
38480	1386.9924	5.898
38481	1387.0686	5.8894
38482	1387.0686	5.8894
38483	1387.1448	5.8979
38484	1387.1448	5.8979
38485	1387.221	5.9396
38486	1387.221	5.9396
38487	1387.2972	6.0335
38488	1387.2972	6.0335
38489	1387.3734	6.1846
38490	1387.3734	6.1846
38491	1387.4496	6.3779
38492	1387.4496	6.3779
38493	1387.5258	6.5879
38494	1387.5258	6.5879
38495	1387.602	6.7579
38496	1387.602	6.7579
38497	1387.6782	6.818
38498	1387.6782	6.818
38499	1387.7544	6.727
38500	1387.7544	6.727
38501	1387.8306	6.5222
38502	1387.8306	6.5222
38503	1387.9069	6.301
38504	1387.9069	6.301
38505	1387.983	6.1609
38506	1387.983	6.1609
38507	1388.0592	6.1607
38508	1388.0592	6.1607
38509	1388.1354	6.2942
38510	1388.1354	6.2942
38511	1388.2115	6.512
38512	1388.2115	6.512
38513	1388.2878	6.7364
38514	1388.2878	6.7364
38515	1388.364	6.9026
38516	1388.364	6.9026
38517	1388.4402	6.9921
38518	1388.4402	6.9921
38519	1388.5164	7.0099
38520	1388.5164	7.0099
38521	1388.5927	6.9635
38522	1388.5927	6.9635
38523	1388.6688	6.8896
38524	1388.6688	6.8896
38525	1388.745	6.8249
38526	1388.745	6.8249
38527	1388.8212	6.8137
38528	1388.8212	6.8137
38529	1388.8975	6.919
38530	1388.8975	6.919
38531	1388.9736	7.1305
38532	1388.9736	7.1305
38533	1389.0498	7.3665
38534	1389.0498	7.3665
38535	1389.126	7.5552
38536	1389.126	7.5552
38537	1389.2021	7.6614
38538	1389.2021	7.6614
38539	1389.2784	7.6742
38540	1389.2784	7.6742
38541	1389.3546	7.636
38542	1389.3546	7.636
38543	1389.4308	7.5851
38544	1389.4308	7.5851
38545	1389.507	7.4993
38546	1389.507	7.4993
38547	1389.5833	7.3795
38548	1389.5833	7.3795
38549	1389.6594	7.2689
38550	1389.6594	7.2689
38551	1389.7356	7.168
38552	1389.7356	7.168
38553	1389.8118	7.0634
38554	1389.8118	7.0634
38555	1389.888	6.9646
38556	1389.888	6.9646
38557	1389.9642	6.8779
38558	1389.9642	6.8779
38559	1390.0404	6.8355
38560	1390.0404	6.8355
38561	1390.1166	6.8622
38562	1390.1166	6.8622
38563	1390.1927	6.9602
38564	1390.1927	6.9602
38565	1390.269	7.1006
38566	1390.269	7.1006
38567	1390.3452	7.2516
38568	1390.3452	7.2516
38569	1390.4214	7.3446
38570	1390.4214	7.3446
38571	1390.4976	7.3069
38572	1390.4976	7.3069
38573	1390.5739	7.1572
38574	1390.5739	7.1572
38575	1390.65	6.9854
38576	1390.65	6.9854
38577	1390.7262	6.9067
38578	1390.7262	6.9067
38579	1390.8024	7.0121
38580	1390.8024	7.0121
38581	1390.8785	7.2836
38582	1390.8785	7.2836
38583	1390.9548	7.6461
38584	1390.9548	7.6461
38585	1391.031	7.996
38586	1391.031	7.996
38587	1391.1072	8.2472
38588	1391.1072	8.2472
38589	1391.1833	8.3825
38590	1391.1833	8.3825
38591	1391.2596	8.4522
38592	1391.2596	8.4522
38593	1391.3358	8.5097
38594	1391.3358	8.5097
38595	1391.412	8.5921
38596	1391.412	8.5921
38597	1391.4882	8.6642
38598	1391.4882	8.6642
38599	1391.5645	8.6808
38600	1391.5645	8.6808
38601	1391.6406	8.5925
38602	1391.6406	8.5925
38603	1391.7168	8.3871
38604	1391.7168	8.3871
38605	1391.793	8.0909
38606	1391.793	8.0909
38607	1391.8691	7.7536
38608	1391.8691	7.7536
38609	1391.9454	7.4461
38610	1391.9454	7.4461
38611	1392.0216	7.2281
38612	1392.0216	7.2281
38613	1392.0978	7.0928
38614	1392.0978	7.0928
38615	1392.174	6.9762
38616	1392.174	6.9762
38617	1392.2502	6.7776
38618	1392.2502	6.7776
38619	1392.3264	6.4106
38620	1392.3264	6.4106
38621	1392.4026	5.8783
38622	1392.4026	5.8783
38623	1392.4788	5.2917
38624	1392.4788	5.2917
38625	1392.555	4.8103
38626	1392.555	4.8103
38627	1392.6312	4.5455
38628	1392.6312	4.5455
38629	1392.7074	4.5236
38630	1392.7074	4.5236
38631	1392.7836	4.7187
38632	1392.7836	4.7187
38633	1392.8597	5.1064
38634	1392.8597	5.1064
38635	1392.936	5.8078
38636	1392.936	5.8078
38637	1393.0122	7.1041
38638	1393.0122	7.1041
38639	1393.0884	9.3263
38640	1393.0884	9.3263
38641	1393.1646	12.672
38642	1393.1646	12.672
38643	1393.2408	17.0661
38644	1393.2408	17.0661
38645	1393.317	22.1509
38646	1393.317	22.1509
38647	1393.3932	27.4449
38648	1393.3932	27.4449
38649	1393.4694	32.4243
38650	1393.4694	32.4243
38651	1393.5457	36.6344
38652	1393.5457	36.6344
38653	1393.6218	39.7527
38654	1393.6218	39.7527
38655	1393.698	41.6129
38656	1393.698	41.6129
38657	1393.7742	42.2642
38658	1393.7742	42.2642
38659	1393.8503	41.8948
38660	1393.8503	41.8948
38661	1393.9266	40.714
38662	1393.9266	40.714
38663	1394.0028	38.9901
38664	1394.0028	38.9901
38665	1394.079	37.034
38666	1394.079	37.034
38667	1394.1552	35.1573
38668	1394.1552	35.1573
38669	1394.2314	33.61
38670	1394.2314	33.61
38671	1394.3076	32.5888
38672	1394.3076	32.5888
38673	1394.3838	32.3096
38674	1394.3838	32.3096
38675	1394.46	32.8314
38676	1394.46	32.8314
38677	1394.5363	34.0142
38678	1394.5363	34.0142
38679	1394.6124	35.5965
38680	1394.6124	35.5965
38681	1394.6886	37.2784
38682	1394.6886	37.2784
38683	1394.7648	38.7815
38684	1394.7648	38.7815
38685	1394.841	39.9613
38686	1394.841	39.9613
38687	1394.9172	40.7339
38688	1394.9172	40.7339
38689	1394.9934	41.1405
38690	1394.9934	41.1405
38691	1395.0696	41.3269
38692	1395.0696	41.3269
38693	1395.1458	41.4649
38694	1395.1458	41.4649
38695	1395.222	41.5859
38696	1395.222	41.5859
38697	1395.2982	41.6853
38698	1395.2982	41.6853
38699	1395.3744	41.8279
38700	1395.3744	41.8279
38701	1395.4506	42.0029
38702	1395.4506	42.0029
38703	1395.5269	42.1977
38704	1395.5269	42.1977
38705	1395.603	42.4179
38706	1395.603	42.4179
38707	1395.6792	42.5778
38708	1395.6792	42.5778
38709	1395.7554	42.5522
38710	1395.7554	42.5522
38711	1395.8315	42.2945
38712	1395.8315	42.2945
38713	1395.9078	41.8124
38714	1395.9078	41.8124
38715	1395.984	41.2346
38716	1395.984	41.2346
38717	1396.0602	40.7073
38718	1396.0602	40.7073
38719	1396.1364	40.2949
38720	1396.1364	40.2949
38721	1396.2126	39.9215
38722	1396.2126	39.9215
38723	1396.2888	39.467
38724	1396.2888	39.467
38725	1396.365	38.8151
38726	1396.365	38.8151
38727	1396.4412	37.9541
38728	1396.4412	37.9541
38729	1396.5175	37.0454
38730	1396.5175	37.0454
38731	1396.5936	36.2941
38732	1396.5936	36.2941
38733	1396.6698	35.8511
38734	1396.6698	35.8511
38735	1396.746	35.8098
38736	1396.746	35.8098
38737	1396.8221	36.1699
38738	1396.8221	36.1699
38739	1396.8984	36.8441
38740	1396.8984	36.8441
38741	1396.9746	37.6546
38742	1396.9746	37.6546
38743	1397.0508	38.3158
38744	1397.0508	38.3158
38745	1397.127	38.5576
38746	1397.127	38.5576
38747	1397.2032	38.2075
38748	1397.2032	38.2075
38749	1397.2794	37.2684
38750	1397.2794	37.2684
38751	1397.3556	35.9069
38752	1397.3556	35.9069
38753	1397.4318	34.522
38754	1397.4318	34.522
38755	1397.508	33.5453
38756	1397.508	33.5453
38757	1397.5842	33.2418
38758	1397.5842	33.2418
38759	1397.6604	33.5891
38760	1397.6604	33.5891
38761	1397.7366	34.3691
38762	1397.7366	34.3691
38763	1397.8127	35.2672
38764	1397.8127	35.2672
38765	1397.889	36.0704
38766	1397.889	36.0704
38767	1397.9652	36.5971
38768	1397.9652	36.5971
38769	1398.0414	36.7451
38770	1398.0414	36.7451
38771	1398.1176	36.5372
38772	1398.1176	36.5372
38773	1398.1938	36.0269
38774	1398.1938	36.0269
38775	1398.27	35.203
38776	1398.27	35.203
38777	1398.3462	34.1561
38778	1398.3462	34.1561
38779	1398.4224	33.149
38780	1398.4224	33.149
38781	1398.4987	32.5654
38782	1398.4987	32.5654
38783	1398.5748	32.7101
38784	1398.5748	32.7101
38785	1398.651	33.5815
38786	1398.651	33.5815
38787	1398.7272	34.8344
38788	1398.7272	34.8344
38789	1398.8033	35.8789
38790	1398.8033	35.8789
38791	1398.8796	36.1842
38792	1398.8796	36.1842
38793	1398.9558	35.4841
38794	1398.9558	35.4841
38795	1399.032	33.9175
38796	1399.032	33.9175
38797	1399.1082	31.9719
38798	1399.1082	31.9719
38799	1399.1844	30.2098
38800	1399.1844	30.2098
38801	1399.2606	29.1325
38802	1399.2606	29.1325
38803	1399.3368	29.0237
38804	1399.3368	29.0237
38805	1399.413	29.7997
38806	1399.413	29.7997
38807	1399.4893	31.078
38808	1399.4893	31.078
38809	1399.5654	32.3558
38810	1399.5654	32.3558
38811	1399.6416	33.2686
38812	1399.6416	33.2686
38813	1399.7178	33.6426
38814	1399.7178	33.6426
38815	1399.794	33.5369
38816	1399.794	33.5369
38817	1399.8702	33.2173
38818	1399.8702	33.2173
38819	1399.9464	32.9316
38820	1399.9464	32.9316
38821	1400.0226	32.7088
38822	1400.0226	32.7088
38823	1400.0988	32.4275
38824	1400.0988	32.4275
38825	1400.175	31.9616
38826	1400.175	31.9616
38827	1400.2512	31.3099
38828	1400.2512	31.3099
38829	1400.3274	30.5244
38830	1400.3274	30.5244
38831	1400.4036	29.6623
38832	1400.4036	29.6623
38833	1400.4799	28.7594
38834	1400.4799	28.7594
38835	1400.556	27.8642
38836	1400.556	27.8642
38837	1400.6322	27.0408
38838	1400.6322	27.0408
38839	1400.7084	26.3356
38840	1400.7084	26.3356
38841	1400.7845	25.7628
38842	1400.7845	25.7628
38843	1400.8608	25.3971
38844	1400.8608	25.3971
38845	1400.937	25.3343
38846	1400.937	25.3343
38847	1401.0132	25.6319
38848	1401.0132	25.6319
38849	1401.0894	26.3303
38850	1401.0894	26.3303
38851	1401.1656	27.4569
38852	1401.1656	27.4569
38853	1401.2418	28.8502
38854	1401.2418	28.8502
38855	1401.318	30.2089
38856	1401.318	30.2089
38857	1401.3942	31.2469
38858	1401.3942	31.2469
38859	1401.4705	31.8407
38860	1401.4705	31.8407
38861	1401.5466	32.0347
38862	1401.5466	32.0347
38863	1401.6228	32.0885
38864	1401.6228	32.0885
38865	1401.699	32.3243
38866	1401.699	32.3243
38867	1401.7751	32.9696
38868	1401.7751	32.9696
38869	1401.8514	34.0397
38870	1401.8514	34.0397
38871	1401.9276	35.2613
38872	1401.9276	35.2613
38873	1402.0038	36.1616
38874	1402.0038	36.1616
38875	1402.08	36.4094
38876	1402.08	36.4094
38877	1402.1562	35.9413
38878	1402.1562	35.9413
38879	1402.2324	34.8975
38880	1402.2324	34.8975
38881	1402.3086	33.589
38882	1402.3086	33.589
38883	1402.3848	32.3954
38884	1402.3848	32.3954
38885	1402.461	31.6686
38886	1402.461	31.6686
38887	1402.5372	31.5925
38888	1402.5372	31.5925
38889	1402.6134	32.1005
38890	1402.6134	32.1005
38891	1402.6896	32.9796
38892	1402.6896	32.9796
38893	1402.7657	33.9532
38894	1402.7657	33.9532
38895	1402.842	34.6874
38896	1402.842	34.6874
38897	1402.9182	34.8436
38898	1402.9182	34.8436
38899	1402.9944	34.3207
38900	1402.9944	34.3207
38901	1403.0706	33.267
38902	1403.0706	33.267
38903	1403.1469	31.9724
38904	1403.1469	31.9724
38905	1403.223	30.7554
38906	1403.223	30.7554
38907	1403.2992	29.8173
38908	1403.2992	29.8173
38909	1403.3754	29.2343
38910	1403.3754	29.2343
38911	1403.4517	29.0253
38912	1403.4517	29.0253
38913	1403.5278	29.0899
38914	1403.5278	29.0899
38915	1403.604	29.2362
38916	1403.604	29.2362
38917	1403.6802	29.3289
38918	1403.6802	29.3289
38919	1403.7563	29.3082
38920	1403.7563	29.3082
38921	1403.8326	29.1957
38922	1403.8326	29.1957
38923	1403.9088	29.0996
38924	1403.9088	29.0996
38925	1403.985	29.1704
38926	1403.985	29.1704
38927	1404.0612	29.5015
38928	1404.0612	29.5015
38929	1404.1375	30.1461
38930	1404.1375	30.1461
38931	1404.2136	31.0779
38932	1404.2136	31.0779
38933	1404.2898	32.1838
38934	1404.2898	32.1838
38935	1404.366	33.3013
38936	1404.366	33.3013
38937	1404.4423	34.1728
38938	1404.4423	34.1728
38939	1404.5184	34.5204
38940	1404.5184	34.5204
38941	1404.5946	34.1837
38942	1404.5946	34.1837
38943	1404.6708	33.2867
38944	1404.6708	33.2867
38945	1404.747	32.2045
38946	1404.747	32.2045
38947	1404.8232	31.4038
38948	1404.8232	31.4038
38949	1404.8994	31.1104
38950	1404.8994	31.1104
38951	1404.9756	31.2831
38952	1404.9756	31.2831
38953	1405.0518	31.7166
38954	1405.0518	31.7166
38955	1405.128	32.1341
38956	1405.128	32.1341
38957	1405.2042	32.3174
38958	1405.2042	32.3174
38959	1405.2804	32.2624
38960	1405.2804	32.2624
38961	1405.3566	32.0241
38962	1405.3566	32.0241
38963	1405.4327	31.6487
38964	1405.4327	31.6487
38965	1405.509	31.1579
38966	1405.509	31.1579
38967	1405.5852	30.5553
38968	1405.5852	30.5553
38969	1405.6614	29.9498
38970	1405.6614	29.9498
38971	1405.7375	29.5254
38972	1405.7375	29.5254
38973	1405.8138	29.4378
38974	1405.8138	29.4378
38975	1405.89	29.7028
38976	1405.89	29.7028
38977	1405.9662	30.2555
38978	1405.9662	30.2555
38979	1406.0424	30.9709
38980	1406.0424	30.9709
38981	1406.1187	31.7185
38982	1406.1187	31.7185
38983	1406.1948	32.4473
38984	1406.1948	32.4473
38985	1406.271	33.1489
38986	1406.271	33.1489
38987	1406.3472	33.7763
38988	1406.3472	33.7763
38989	1406.4233	34.2418
38990	1406.4233	34.2418
38991	1406.4996	34.4676
38992	1406.4996	34.4676
38993	1406.5758	34.4584
38994	1406.5758	34.4584
38995	1406.652	34.3644
38996	1406.652	34.3644
38997	1406.7281	34.3453
38998	1406.7281	34.3453
38999	1406.8044	34.5064
39000	1406.8044	34.5064
39001	1406.8806	34.8121
39002	1406.8806	34.8121
39003	1406.9568	35.1304
39004	1406.9568	35.1304
39005	1407.033	35.3745
39006	1407.033	35.3745
39007	1407.1093	35.6315
39008	1407.1093	35.6315
39009	1407.1854	36.0291
39010	1407.1854	36.0291
39011	1407.2616	36.6614
39012	1407.2616	36.6614
39013	1407.3378	37.4837
39014	1407.3378	37.4837
39015	1407.414	38.2289
39016	1407.414	38.2289
39017	1407.4902	38.5098
39018	1407.4902	38.5098
39019	1407.5664	38.0731
39020	1407.5664	38.0731
39021	1407.6426	36.9729
39022	1407.6426	36.9729
39023	1407.7188	35.5016
39024	1407.7188	35.5016
39025	1407.795	34.1068
39026	1407.795	34.1068
39027	1407.8712	33.1637
39028	1407.8712	33.1637
39029	1407.9474	32.799
39030	1407.9474	32.799
39031	1408.0236	32.9249
39032	1408.0236	32.9249
39033	1408.0999	33.2928
39034	1408.0999	33.2928
39035	1408.176	33.6317
39036	1408.176	33.6317
39037	1408.2522	33.7859
39038	1408.2522	33.7859
39039	1408.3284	33.7584
39040	1408.3284	33.7584
39041	1408.4045	33.6631
39042	1408.4045	33.6631
39043	1408.4808	33.6089
39044	1408.4808	33.6089
39045	1408.557	33.6777
39046	1408.557	33.6777
39047	1408.6332	33.8774
39048	1408.6332	33.8774
39049	1408.7094	34.1212
39050	1408.7094	34.1212
39051	1408.7856	34.353
39052	1408.7856	34.353
39053	1408.8618	34.5063
