,DEPT,GR
12454,968.9592,50.02019
12455,969.0354,49.84451
12456,969.1116,49.26702
12457,969.1878,48.09177
12458,969.264,46.43606
12459,969.3402,44.65318
12460,969.4164,43.09095
12461,969.4926,41.8576
12462,969.5688,40.90749
12463,969.645,40.23288
12464,969.7212,39.9783
12465,969.7974,40.37519
12466,969.8736,41.60296
12467,969.9498,43.54826
12468,970.026,45.76316
12469,970.1022,47.69269
12470,970.1784,48.96322
12471,970.2546,49.55261
12472,970.3308,49.72298
12473,970.407,49.73875
12474,970.4832,49.72676
12475,970.5594,49.68663
12476,970.6356,49.61962
12477,970.7118,49.54391
12478,970.788,49.43877
12479,970.8642,49.31548
12480,970.9404,49.19356
12481,971.0166,49.13958
12482,971.0928,49.34501
12483,971.169,49.98003
12484,971.2452,51.05687
12485,971.3214,52.42335
12486,971.3976,53.88996
12487,971.4738,55.11917
12488,971.55,55.66196
12489,971.6262,55.22912
12490,971.7024,53.79159
12491,971.7786,51.49957
12492,971.8548,48.86803
12493,971.931,46.55657
12494,972.0072,45.20466
12495,972.0834,45.17671
12496,972.1596,46.36331
12497,972.2358,48.22333
12498,972.312,50.21505
12499,972.3882,51.98149
12500,972.4644,53.21011
12501,972.5406,53.61408
12502,972.6168,53.09662
12503,972.693,51.71824
12504,972.7692,49.7443
12505,972.8454,47.60072
12506,972.9216,45.78748
12507,972.9978,44.67348
12508,973.074,44.31753
12509,973.1502,44.51744
12510,973.2264,45.02164
12511,973.3026,45.65105
12512,973.3788,46.42442
12513,973.455,47.35969
12514,973.5312,48.39322
12515,973.6074,49.36928
12516,973.6836,50.07747
12517,973.7598,50.34304
12518,973.836,50.10695
12519,973.9122,49.46154
12520,973.9884,48.52338
12521,974.0646,47.40854
12522,974.1408,46.2393
12523,974.217,45.2029
12524,974.2932,44.51024
12525,974.3694,44.38242
12526,974.4456,44.77556
12527,974.5218,45.43886
12528,974.598,46.05402
12529,974.6742,46.44286
12530,974.7504,46.58276
12531,974.8266,46.64046
12532,974.9028,46.86589
12533,974.979,47.39877
12534,975.0552,48.11125
12535,975.1314,48.82
12536,975.2076,49.40314
12537,975.2838,49.90371
12538,975.36,50.42043
12539,975.4362,50.96012
12540,975.5124,51.34821
12541,975.5886,51.46622
12542,975.6648,51.27668
12543,975.741,50.75868
12544,975.8172,49.99435
12545,975.8934,49.25852
12546,975.9696,48.79378
12547,976.0458,48.76339
12548,976.122,49.20388
12549,976.1982,49.97244
12550,976.2744,50.81454
12551,976.3506,51.52699
12552,976.4268,52.08086
12553,976.503,52.58499
12554,976.5792,53.26314
12555,976.6554,54.2881
12556,976.7316,55.66663
12557,976.8078,57.3216
12558,976.884,59.13633
12559,976.9602,60.92549
12560,977.0364,62.52377
12561,977.1126,63.75321
12562,977.1888,64.43454
12563,977.265,64.46856
12564,977.3412,64.01005
12565,977.4174,63.33966
12566,977.4936,62.60969
12567,977.5698,61.78818
12568,977.646,60.69138
12569,977.7222,59.09806
12570,977.7984,56.99469
12571,977.8746,54.52357
12572,977.9508,51.83612
12573,978.027,49.03179
12574,978.1032,46.20109
12575,978.1794,43.47275
12576,978.2556,41.07469
12577,978.3318,39.38895
12578,978.408,38.70908
12579,978.4842,39.00919
12580,978.5604,39.97035
12581,978.6366,41.153
12582,978.7128,42.13327
12583,978.789,42.7832
12584,978.8652,43.27175
12585,978.9414,43.89509
12586,979.0176,44.85797
12587,979.0938,46.29398
12588,979.17,48.15215
12589,979.2462,50.21003
12590,979.3224,52.13454
12591,979.3986,53.66016
12592,979.4748,54.56524
12593,979.551,54.75759
12594,979.6272,54.2562
12595,979.7034,53.22285
12596,979.7796,51.8463
12597,979.8558,50.38784
12598,979.932,48.98947
12599,980.0082,47.72333
12600,980.0844,46.66499
12601,980.1606,45.91699
12602,980.2368,45.50079
12603,980.313,45.41573
12604,980.3892,45.61679
12605,980.4654,46.01934
12606,980.5416,46.55989
12607,980.6178,47.25345
12608,980.694,48.0769
12609,980.7702,49.02183
12610,980.8464,49.95511
12611,980.9226,50.62287
12612,980.9988,50.84535
12613,981.075,50.59482
12614,981.1512,50.04845
12615,981.2274,49.53876
12616,981.3036,49.37828
12617,981.3798,49.68562
12618,981.456,50.38574
12619,981.5322,51.25449
12620,981.6084,51.86704
12621,981.6846,51.84438
12622,981.7608,51.05049
12623,981.837,49.63878
12624,981.9132,48.16573
12625,981.9894,47.21053
12626,982.0656,46.97567
12627,982.1418,47.24705
12628,982.218,47.57303
12629,982.2942,47.59346
12630,982.3704,47.36335
12631,982.4466,47.19218
12632,982.5228,47.32399
12633,982.599,47.74543
12634,982.6752,48.26003
12635,982.7514,48.59948
12636,982.8276,48.68861
12637,982.9038,48.73475
12638,982.98,49.06329
12639,983.0562,49.82401
12640,983.1324,50.90926
12641,983.2086,52.01469
12642,983.2848,52.908
12643,983.361,53.54949
12644,983.4372,53.98771
12645,983.5134,54.31697
12646,983.5896,54.73475
12647,983.6658,55.35702
12648,983.742,56.05943
12649,983.8182,56.55353
12650,983.8944,56.55015
12651,983.9706,55.9103
12652,984.0468,54.79124
12653,984.123,53.55735
12654,984.1992,52.57975
12655,984.2754,52.0406
12656,984.3516,51.85614
12657,984.4278,51.66674
12658,984.504,51.15137
12659,984.5802,50.28376
12660,984.6564,49.28212
12661,984.7326,48.37797
12662,984.8088,47.85028
12663,984.885,47.89625
12664,984.9612,48.51581
12665,985.0374,49.53999
12666,985.1136,50.74827
12667,985.1898,51.93475
12668,985.266,52.92735
12669,985.3422,53.54379
12670,985.4184,53.65962
12671,985.4946,53.21454
12672,985.5708,52.30056
12673,985.647,51.0525
12674,985.7232,49.57835
12675,985.7994,48.09926
12676,985.8756,46.87296
12677,985.9518,46.08089
12678,986.028,45.82
12679,986.1042,46.04259
12680,986.1804,46.60407
12681,986.2566,47.28036
12682,986.3328,47.8304
12683,986.409,48.11718
12684,986.4852,48.11227
12685,986.5614,47.94271
12686,986.6376,47.80993
12687,986.7138,47.99077
12688,986.79,48.70488
12689,986.8662,50.0481
12690,986.9424,51.88078
12691,987.0186,53.83849
12692,987.0948,55.4488
12693,987.171,56.35191
12694,987.2472,56.51644
12695,987.3234,56.27187
12696,987.3996,56.06156
12697,987.4758,56.18176
12698,987.552,56.63672
12699,987.6282,57.18274
12700,987.7044,57.54985
12701,987.7806,57.62936
12702,987.8568,57.48147
12703,987.933,57.13802
12704,988.0092,56.59383
12705,988.0854,55.75774
12706,988.1616,54.51031
12707,988.2378,52.9519
12708,988.314,51.34883
12709,988.3902,49.97226
12710,988.4664,48.95666
12711,988.5426,48.25644
12712,988.6188,47.77913
12713,988.695,47.59852
12714,988.7712,47.93632
12715,988.8474,48.91576
12716,988.9236,50.3465
12717,988.9998,51.77635
12718,989.076,52.6851
12719,989.1522,52.85249
12720,989.2284,52.509
12721,989.3046,52.11521
12722,989.3808,52.03891
12723,989.457,52.37521
12724,989.5332,52.91837
12725,989.6094,53.27639
12726,989.6856,53.11758
12727,989.7618,52.34574
12728,989.838,51.1906
12729,989.9142,50.12395
12730,989.9904,49.60613
12731,990.0666,49.95839
12732,990.1428,51.1739
12733,990.219,52.77049
12734,990.2952,53.95942
12735,990.3714,54.06461
12736,990.4476,52.86057
12737,990.5238,50.66356
12738,990.6,48.09293
12739,990.6762,45.73551
12740,990.7524,43.90609
12741,990.8286,42.66581
12742,990.9048,41.96894
12743,990.981,41.83807
12744,991.0572,42.3363
12745,991.1334,43.42409
12746,991.2096,44.9146
12747,991.2858,46.49697
12748,991.362,47.88805
12749,991.4382,48.9267
12750,991.5144,49.67668
12751,991.5906,50.25533
12752,991.6668,50.80709
12753,991.743,51.3333
12754,991.8192,51.69474
12755,991.8954,51.71341
12756,991.9716,51.35068
12757,992.0478,50.61832
12758,992.124,49.71096
12759,992.2002,48.92865
12760,992.2764,48.68588
12761,992.3526,49.18375
12762,992.4288,50.20815
12763,992.505,51.26231
12764,992.5812,51.757
12765,992.6574,51.3379
12766,992.7336,50.10998
12767,992.8098,48.56604
12768,992.886,47.37816
12769,992.9622,47.10318
12770,993.0384,47.76759
12771,993.1146,48.89896
12772,993.1908,49.83102
12773,993.267,50.16071
12774,993.3432,49.72839
12775,993.4194,48.72053
12776,993.4956,47.58215
12777,993.5718,46.8557
12778,993.648,46.87447
12779,993.7242,47.5812
12780,993.8004,48.55813
12781,993.8766,49.3247
12782,993.9528,49.4682
12783,994.029,48.82941
12784,994.1052,47.53423
12785,994.1814,45.94734
12786,994.2576,44.53402
12787,994.3338,43.70215
12788,994.41,43.73899
12789,994.4862,44.75428
12790,994.5624,46.59373
12791,994.6386,48.76547
12792,994.7148,50.70506
12793,994.791,52.0424
12794,994.8672,52.70606
12795,994.9434,52.75709
12796,995.0196,52.30076
12797,995.0958,51.33471
12798,995.172,49.89714
12799,995.2482,48.09901
12800,995.3244,46.22026
12801,995.4006,44.67572
12802,995.4768,43.79089
12803,995.553,43.55989
12804,995.6292,43.65794
12805,995.7054,43.73254
12806,995.7816,43.708
12807,995.8578,43.76817
12808,995.934,44.1709
12809,996.0102,45.07168
12810,996.0864,46.45344
12811,996.1626,48.06155
12812,996.2388,49.5007
12813,996.315,50.42882
12814,996.3912,50.65649
12815,996.4674,50.26247
12816,996.5436,49.46351
12817,996.6198,48.48266
12818,996.696,47.53842
12819,996.7722,46.85186
12820,996.8484,46.56931
12821,996.9246,46.7354
12822,997.0008,47.34235
12823,997.077,48.28355
12824,997.1532,49.27059
12825,997.2294,49.99692
12826,997.3056,50.20779
12827,997.3818,49.93148
12828,997.458,49.50473
12829,997.5342,49.3467
12830,997.6104,49.72667
12831,997.6866,50.57702
12832,997.7628,51.52843
12833,997.839,52.22539
12834,997.9152,52.61628
12835,997.9914,52.96519
12836,998.0676,53.56935
12837,998.1438,54.50288
12838,998.22,55.48231
12839,998.2962,55.90627
12840,998.3724,55.3251
12841,998.4486,53.80621
12842,998.5248,51.92539
12843,998.601,50.40954
12844,998.6772,49.6711
12845,998.7534,49.58575
12846,998.8296,49.62444
12847,998.9058,49.18647
12848,998.982,47.97024
12849,999.0582,46.02918
12850,999.1344,43.80168
12851,999.2106,41.82227
12852,999.2868,40.43646
12853,999.363,39.80699
12854,999.4392,39.92681
12855,999.5154,40.53742
12856,999.5916,41.37615
12857,999.6678,42.27019
12858,999.744,43.0709
12859,999.8202,43.62784
12860,999.8964,43.84104
12861,999.9726,43.79161
12862,1000.0488,43.75537
12863,1000.125,44.04568
12864,1000.2012,44.83587
12865,1000.2774,46.20028
12866,1000.3536,48.20745
12867,1000.4298,50.78047
12868,1000.506,53.58516
12869,1000.5822,56.22993
12870,1000.6584,58.30222
12871,1000.7346,59.49208
12872,1000.8108,59.60594
12873,1000.887,58.63498
12874,1000.9632,56.82751
12875,1001.0394,54.59093
12876,1001.1156,52.28594
12877,1001.1918,50.11404
12878,1001.268,48.14352
12879,1001.3442,46.47406
12880,1001.4204,45.22955
12881,1001.4966,44.4584
12882,1001.5728,44.10807
12883,1001.649,44.07901
12884,1001.7252,44.15801
12885,1001.8014,44.12474
12886,1001.8776,43.83025
12887,1001.9538,43.25754
12888,1002.03,42.64356
12889,1002.1062,42.33891
12890,1002.1824,42.59581
12891,1002.2586,43.39983
12892,1002.3348,44.4673
12893,1002.411,45.44202
12894,1002.4872,46.10518
12895,1002.5634,46.50093
12896,1002.6396,46.8116
12897,1002.7158,47.21907
12898,1002.792,47.85553
12899,1002.8682,48.69272
12900,1002.9444,49.59133
12901,1003.0206,50.37152
12902,1003.0968,50.8676
12903,1003.173,51.11839
12904,1003.2492,51.31275
12905,1003.3254,51.58928
12906,1003.4016,52.00493
12907,1003.4778,52.46243
12908,1003.554,52.79485
12909,1003.6302,52.91142
12910,1003.7064,52.80061
12911,1003.7826,52.43332
12912,1003.8588,51.87412
12913,1003.935,51.24031
12914,1004.0112,50.63824
12915,1004.0874,50.19711
12916,1004.1636,50.19902
12917,1004.2398,50.81366
12918,1004.316,52.07101
12919,1004.3922,53.82025
12920,1004.4684,55.6636
12921,1004.5446,57.153
12922,1004.6208,57.94841
12923,1004.697,57.73086
12924,1004.7732,56.35814
12925,1004.8494,54.0941
12926,1004.9256,51.52241
12927,1005.0018,49.26659
12928,1005.078,47.78846
12929,1005.1542,47.16021
12930,1005.2304,47.11184
12931,1005.3066,47.22554
12932,1005.3828,47.18401
12933,1005.459,46.79499
12934,1005.5352,46.05968
12935,1005.6114,45.09599
12936,1005.6876,44.08937
12937,1005.7638,43.17755
12938,1005.84,42.50828
12939,1005.9162,42.13094
12940,1005.9924,42.02498
12941,1006.0686,42.02103
12942,1006.1448,42.00534
12943,1006.221,42.06374
12944,1006.2972,42.44379
12945,1006.3734,43.50152
12946,1006.4496,45.37697
12947,1006.5258,47.78071
12948,1006.602,50.13637
12949,1006.6782,51.83354
12950,1006.7544,52.46606
12951,1006.8306,52.14451
12952,1006.9068,51.35999
12953,1006.983,50.56211
12954,1007.0592,49.87469
12955,1007.1354,49.17058
12956,1007.2116,48.20891
12957,1007.2878,46.86393
12958,1007.364,45.30787
12959,1007.4402,43.78265
12960,1007.5164,42.45545
12961,1007.5926,41.39564
12962,1007.6688,40.55675
12963,1007.745,39.95947
12964,1007.8212,39.84367
12965,1007.8974,40.38852
12966,1007.9736,41.65565
12967,1008.0498,43.61216
12968,1008.126,46.06906
12969,1008.2022,48.72543
12970,1008.2784,51.22752
12971,1008.3546,53.23966
12972,1008.4308,54.47119
12973,1008.507,54.84568
12974,1008.5832,54.41389
12975,1008.6594,53.31559
12976,1008.7356,51.73127
12977,1008.8118,49.89261
12978,1008.888,48.00352
12979,1008.9642,46.27356
12980,1009.0404,44.85159
12981,1009.1166,43.86031
12982,1009.1928,43.33945
12983,1009.269,43.25239
12984,1009.3452,43.48792
12985,1009.4214,44.03159
12986,1009.4976,44.99822
12987,1009.5738,46.44596
12988,1009.65,48.22558
12989,1009.7262,50.00773
12990,1009.8024,51.41537
12991,1009.8786,52.10139
12992,1009.9548,51.83677
12993,1010.031,50.65527
12994,1010.1072,48.91964
12995,1010.1834,47.23183
12996,1010.2596,46.12578
12997,1010.3358,45.83287
12998,1010.412,46.43654
12999,1010.4882,47.81651
13000,1010.5644,49.59828
13001,1010.6406,51.36403
13002,1010.7168,52.83378
13003,1010.793,53.89875
13004,1010.8692,54.60357
13005,1010.9454,55.01305
13006,1011.0216,55.16539
13007,1011.0978,55.23191
13008,1011.174,55.55677
13009,1011.2502,56.39074
13010,1011.3264,57.83774
13011,1011.4026,59.97148
13012,1011.4788,62.67236
13013,1011.555,65.6121
13014,1011.6312,68.36646
13015,1011.7074,70.56895
13016,1011.7836,72.00156
13017,1011.8598,72.65185
13018,1011.936,72.66196
13019,1012.0122,72.25168
13020,1012.0884,71.68793
13021,1012.1646,71.15807
13022,1012.2408,70.63341
13023,1012.317,70.04828
13024,1012.3932,69.47629
13025,1012.4694,69.08621
13026,1012.5456,69.00305
13027,1012.6218,69.2513
13028,1012.698,69.7347
13029,1012.7742,70.17307
13030,1012.8504,70.24722
13031,1012.9266,69.82876
13032,1013.0028,68.99397
13033,1013.079,67.88002
13034,1013.1552,66.60558
13035,1013.2314,65.2776
13036,1013.3076,64.04865
13037,1013.3838,63.03974
13038,1013.46,62.24312
13039,1013.5362,61.58018
13040,1013.6124,60.95244
13041,1013.6886,60.22826
13042,1013.7648,59.23866
13043,1013.841,57.91163
13044,1013.9172,56.47
13045,1013.9934,55.32969
13046,1014.0696,54.86573
13047,1014.1458,55.2168
13048,1014.222,56.3132
13049,1014.2982,57.8968
13050,1014.3744,59.48706
13051,1014.4506,60.6142
13052,1014.5268,61.11939
13053,1014.603,61.08701
13054,1014.6792,60.60523
13055,1014.7554,59.57272
13056,1014.8316,57.82067
13057,1014.9078,55.33484
13058,1014.984,52.39312
13059,1015.0602,49.53165
13060,1015.1364,47.29771
13061,1015.2126,46.01341
13062,1015.2888,45.6729
13063,1015.365,45.99416
13064,1015.4412,46.68398
13065,1015.5174,47.66182
13066,1015.5936,48.94065
13067,1015.6698,50.36999
13068,1015.746,51.57446
13069,1015.8222,52.14593
13070,1015.8984,51.89318
13071,1015.9746,50.97342
13072,1016.0508,49.78977
13073,1016.127,48.72894
13074,1016.2032,48.04112
13075,1016.2794,47.75909
13076,1016.3556,47.63207
13077,1016.4318,47.35217
13078,1016.508,46.81416
13079,1016.5842,46.08058
13080,1016.6604,45.37461
13081,1016.7366,45.09443
13082,1016.8128,45.55148
13083,1016.889,46.71984
13084,1016.9652,48.29709
13085,1017.0414,49.82674
13086,1017.1176,50.92757
13087,1017.1938,51.48985
13088,1017.27,51.59499
13089,1017.3462,51.25024
13090,1017.4224,50.43137
13091,1017.4986,49.20341
13092,1017.5748,47.7128
13093,1017.651,46.21984
13094,1017.7272,45.09839
13095,1017.8034,44.48421
13096,1017.8796,44.12146
13097,1017.9558,43.68091
13098,1018.032,43.05296
13099,1018.1082,42.30695
13100,1018.1844,41.62886
13101,1018.2606,41.31763
13102,1018.3368,41.55352
13103,1018.413,42.33429
13104,1018.4892,43.56998
13105,1018.5654,45.14944
13106,1018.6416,46.86707
13107,1018.7178,48.55715
13108,1018.794,50.02398
13109,1018.8702,51.0871
13110,1018.9464,51.71187
13111,1019.0226,52.11942
13112,1019.0988,52.43749
13113,1019.175,52.69461
13114,1019.2512,52.78409
13115,1019.3274,52.52728
13116,1019.4036,51.77603
13117,1019.4798,50.55935
13118,1019.556,49.03103
13119,1019.6322,47.43101
13120,1019.7084,46.04182
13121,1019.7846,45.08737
13122,1019.8608,44.58689
13123,1019.937,44.42606
13124,1020.0132,44.45261
13125,1020.0894,44.52863
13126,1020.1656,44.55
13127,1020.2418,44.43366
13128,1020.318,44.26553
13129,1020.3942,44.27484
13130,1020.4704,44.61675
13131,1020.5466,45.20904
13132,1020.6228,45.84219
13133,1020.699,46.28799
13134,1020.7752,46.37197
13135,1020.8514,46.07085
13136,1020.9276,45.56742
13137,1021.0038,45.18583
13138,1021.08,45.13277
13139,1021.1562,45.33313
13140,1021.2324,45.45727
13141,1021.3086,45.16805
13142,1021.3848,44.34126
13143,1021.461,43.08751
13144,1021.5372,41.66996
13145,1021.6134,40.49827
13146,1021.6896,39.9223
13147,1021.7658,40.05557
13148,1021.842,40.74384
13149,1021.9182,41.74606
13150,1021.9944,42.78486
13151,1022.0706,43.60221
13152,1022.1468,44.04857
13153,1022.223,44.07806
13154,1022.2992,43.74878
13155,1022.3754,43.29693
13156,1022.4516,43.01836
13157,1022.5278,43.08124
13158,1022.604,43.53309
13159,1022.6802,44.28392
13160,1022.7564,45.11677
13161,1022.8326,45.76245
13162,1022.9088,46.0382
13163,1022.985,45.92435
13164,1023.0612,45.5735
13165,1023.1374,45.2229
13166,1023.2136,45.00462
13167,1023.2898,44.90606
13168,1023.366,44.92583
13169,1023.4422,45.06598
13170,1023.5184,45.30536
13171,1023.5946,45.66724
13172,1023.6708,46.24216
13173,1023.747,46.98386
13174,1023.8232,47.7048
13175,1023.8994,48.23548
13176,1023.9756,48.43105
13177,1024.0518,48.2311
13178,1024.128,47.66845
13179,1024.2042,46.83292
13180,1024.2804,45.84846
13181,1024.3566,44.88007
13182,1024.4328,44.05225
13183,1024.509,43.43318
13184,1024.5852,43.15249
13185,1024.6614,43.32768
13186,1024.7376,43.9775
13187,1024.8138,45.07631
13188,1024.89,46.46865
13189,1024.9662,47.843
13190,1025.0424,48.81324
13191,1025.1186,49.18195
13192,1025.1948,49.08833
13193,1025.271,48.85419
13194,1025.3472,48.83778
13195,1025.4234,49.23328
13196,1025.4996,49.99133
13197,1025.5758,50.90353
13198,1025.652,51.69754
13199,1025.7282,52.17693
13200,1025.8044,52.26173
13201,1025.8806,52.08693
13202,1025.9568,51.89153
13203,1026.033,51.86625
13204,1026.1092,52.09825
13205,1026.1854,52.48633
13206,1026.2616,52.72094
13207,1026.3378,52.49865
13208,1026.414,51.71377
13209,1026.4902,50.50688
13210,1026.5664,49.24939
13211,1026.6426,48.33978
13212,1026.7188,47.98363
13213,1026.795,48.08712
13214,1026.8712,48.44986
13215,1026.9474,48.92015
13216,1027.0236,49.40907
13217,1027.0998,49.80475
13218,1027.176,49.95487
13219,1027.2522,49.70103
13220,1027.3284,49.03234
13221,1027.4046,48.1405
13222,1027.4808,47.3286
13223,1027.557,46.88928
13224,1027.6332,47.07544
13225,1027.7094,47.96747
13226,1027.7856,49.26443
13227,1027.8618,50.46967
13228,1027.938,51.15818
13229,1028.0142,51.20866
13230,1028.0904,50.7442
13231,1028.1666,49.97625
13232,1028.2428,49.03471
13233,1028.319,47.96836
13234,1028.3952,46.82329
13235,1028.4714,45.61547
13236,1028.5476,44.46066
13237,1028.6238,43.66016
13238,1028.7,43.4508
13239,1028.7762,43.79659
13240,1028.8524,44.38589
13241,1028.9286,44.82473
13242,1029.0048,45.00592
13243,1029.081,45.19415
13244,1029.1572,45.75723
13245,1029.2334,46.91073
13246,1029.3096,48.57336
13247,1029.3858,50.31595
13248,1029.462,51.51305
13249,1029.5382,51.68716
13250,1029.6144,50.69706
13251,1029.6906,48.89471
13252,1029.7668,46.91794
13253,1029.843,45.41702
13254,1029.9192,44.79975
13255,1029.9954,45.1803
13256,1030.0716,46.4114
13257,1030.1478,48.22298
13258,1030.224,50.33668
13259,1030.3002,52.42316
13260,1030.3764,54.1634
13261,1030.4526,55.39173
13262,1030.5288,56.03976
13263,1030.605,56.20349
13264,1030.6812,56.18176
13265,1030.7574,56.29632
13266,1030.8336,56.7292
13267,1030.9098,57.42178
13268,1030.986,58.14478
13269,1031.0622,58.72715
13270,1031.1384,59.13932
13271,1031.2146,59.32462
13272,1031.2908,59.04956
13273,1031.367,58.07139
13274,1031.4432,56.34055
13275,1031.5194,54.12489
13276,1031.5956,51.97913
13277,1031.6718,50.49478
13278,1031.748,49.96471
13279,1031.8242,50.26115
13280,1031.9004,50.84345
13281,1031.9766,51.04952
13282,1032.0528,50.57249
13283,1032.129,49.60153
13284,1032.2052,48.54902
13285,1032.2814,47.82655
13286,1032.3576,47.69089
13287,1032.4338,48.1867
13288,1032.51,49.16701
13289,1032.5862,50.39997
13290,1032.6624,51.58356
13291,1032.7386,52.5251
13292,1032.8148,53.20982
13293,1032.891,53.67571
13294,1032.9672,53.94116
13295,1033.0434,54.12413
13296,1033.1196,54.37378
13297,1033.1958,54.62244
13298,1033.272,54.69658
13299,1033.3482,54.50707
13300,1033.4244,54.06651
13301,1033.5006,53.46003
13302,1033.5768,52.8643
13303,1033.653,52.46873
13304,1033.7292,52.33527
13305,1033.8054,52.26335
13306,1033.8816,51.9882
13307,1033.9578,51.45059
13308,1034.034,50.94205
13309,1034.1102,50.78889
13310,1034.1864,51.09587
13311,1034.2626,51.74986
13312,1034.3388,52.47779
13313,1034.415,52.98239
13314,1034.4912,53.09052
13315,1034.5674,52.98166
13316,1034.6436,53.1226
13317,1034.7198,53.89237
13318,1034.796,55.19871
13319,1034.8722,56.5861
13320,1034.9484,57.54588
13321,1035.0246,57.79594
13322,1035.1008,57.31295
13323,1035.177,56.32936
13324,1035.2532,55.18023
13325,1035.3294,54.14022
13326,1035.4056,53.30549
13327,1035.4818,52.7135
13328,1035.558,52.42793
13329,1035.6342,52.53735
13330,1035.7104,52.98975
13331,1035.7866,53.44621
13332,1035.8628,53.46852
13333,1035.939,52.93323
13334,1036.0152,52.19065
13335,1036.0914,51.8074
13336,1036.1676,52.17831
13337,1036.2438,53.27908
13338,1036.32,54.76161
13339,1036.3962,56.15863
13340,1036.4724,57.11236
13341,1036.5486,57.56625
13342,1036.6248,57.7717
13343,1036.701,58.03553
13344,1036.7772,58.51868
13345,1036.8534,59.22566
13346,1036.9296,60.10603
13347,1037.0058,61.04391
13348,1037.082,61.79722
13349,1037.1582,62.06138
13350,1037.2344,61.65856
13351,1037.3106,60.72878
13352,1037.3868,59.62638
13353,1037.463,58.79194
13354,1037.5392,58.57529
13355,1037.6154,59.0845
13356,1037.6916,60.05196
13357,1037.7678,61.0329
13358,1037.844,61.47599
13359,1037.9202,61.015
13360,1037.9964,59.60366
13361,1038.0726,57.53288
13362,1038.1488,55.37961
13363,1038.225,53.72107
13364,1038.3012,52.89207
13365,1038.3774,52.83001
13366,1038.4536,53.14984
13367,1038.5298,53.422
13368,1038.606,53.38097
13369,1038.6822,53.03585
13370,1038.7584,52.72853
13371,1038.8346,52.75098
13372,1038.9108,53.23731
13373,1038.987,54.10933
13374,1039.0632,55.15688
13375,1039.1394,56.04461
13376,1039.2156,56.50535
13377,1039.2918,56.45031
13378,1039.368,55.91528
13379,1039.4442,55.0282
13380,1039.5204,54.03094
13381,1039.5966,53.17971
13382,1039.6728,52.71603
13383,1039.749,52.72479
13384,1039.8252,53.03465
13385,1039.9014,53.41792
13386,1039.9776,53.76347
13387,1040.0538,54.00822
13388,1040.13,54.08889
13389,1040.2062,54.07255
13390,1040.2824,54.10248
13391,1040.3586,54.25317
13392,1040.4348,54.43903
13393,1040.511,54.47575
13394,1040.5872,54.25681
13395,1040.6634,53.84731
13396,1040.7396,53.33293
13397,1040.8158,52.78967
13398,1040.892,52.36813
13399,1040.9682,52.21465
13400,1041.0444,52.33825
13401,1041.1206,52.68687
13402,1041.1968,53.20013
13403,1041.273,53.85856
13404,1041.3492,54.61527
13405,1041.4254,55.29584
13406,1041.5016,55.67339
13407,1041.5778,55.58334
13408,1041.654,55.03965
13409,1041.7302,54.22695
13410,1041.8064,53.42609
13411,1041.8826,52.87667
13412,1041.9588,52.62261
13413,1042.035,52.55461
13414,1042.1112,52.46635
13415,1042.1874,52.18147
13416,1042.2636,51.717
13417,1042.3398,51.24659
13418,1042.416,50.98202
13419,1042.4922,51.04598
13420,1042.5684,51.3768
13421,1042.6446,51.84693
13422,1042.7208,52.31409
13423,1042.797,52.66024
13424,1042.8732,52.82764
13425,1042.9494,52.84768
13426,1043.0256,52.8044
13427,1043.1018,52.77317
13428,1043.178,52.7807
13429,1043.2542,52.76717
13430,1043.3304,52.66014
13431,1043.4066,52.39436
13432,1043.4828,52.03027
13433,1043.559,51.72933
13434,1043.6352,51.68245
13435,1043.7114,52.00289
13436,1043.7876,52.77415
13437,1043.8638,53.99929
13438,1043.94,55.48351
13439,1044.0162,56.90955
13440,1044.0924,58.03531
13441,1044.1686,58.65467
13442,1044.2448,58.66975
13443,1044.321,58.18414
13444,1044.3972,57.363
13445,1044.4734,56.30344
13446,1044.5496,55.0106
13447,1044.6258,53.40083
13448,1044.702,51.43723
13449,1044.7782,49.29693
13450,1044.8544,47.32164
13451,1044.9306,45.81722
13452,1045.0068,45.02808
13453,1045.083,44.97246
13454,1045.1592,45.33034
13455,1045.2354,45.72853
13456,1045.3116,46.07769
13457,1045.3878,46.47224
13458,1045.464,47.13845
13459,1045.5402,48.21715
13460,1045.6164,49.59198
13461,1045.6926,50.93451
13462,1045.7688,51.83867
13463,1045.845,52.03428
13464,1045.9212,51.55252
13465,1045.9974,50.69497
13466,1046.0736,49.84745
13467,1046.1498,49.35079
13468,1046.226,49.50239
13469,1046.3022,50.37953
13470,1046.3784,51.79538
13471,1046.4546,53.43372
13472,1046.5308,54.90036
13473,1046.607,55.87546
13474,1046.6832,56.26477
13475,1046.7594,56.13427
13476,1046.8356,55.55981
13477,1046.9118,54.5619
13478,1046.988,53.21289
13479,1047.0642,51.68513
13480,1047.1404,50.23795
13481,1047.2166,49.12196
13482,1047.2928,48.41921
13483,1047.369,47.997
13484,1047.4452,47.58842
13485,1047.5214,46.91909
13486,1047.5976,45.88295
13487,1047.6738,44.62502
13488,1047.75,43.4786
13489,1047.8262,42.76601
13490,1047.9024,42.72079
13491,1047.9786,43.32758
13492,1048.0548,44.38499
13493,1048.131,45.54711
13494,1048.2072,46.54505
13495,1048.2834,47.30604
13496,1048.3596,47.91279
13497,1048.4358,48.39952
